"","year","CO2","CH4","NO2","SGG","site_number","latitude","longitude","location_name","country","state","count_max","max","count_min","min","mean"
"2559",1949,309.90946,1.11054,0.28808,7.6e-05,"010916",-33.69,117.61,"KATANNING","Australia","Western Australia",362,22.1674033149171,365,8.53972602739726,15.3535646711572
"2560",1949,309.90946,1.11054,0.28808,7.6e-05,"091311",-41.55,147.22,"LAUNCESTON","Australia","Tasmania",365,16.347397260274,365,4.24767123287671,10.2975342465753
"2561",1949,309.90946,1.11054,0.28808,7.6e-05,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",362,19.6638121546961,361,10.7606648199446,15.2122384873204
"2562",1949,309.90946,1.11054,0.28808,7.6e-05,"007045",-26.61,118.54,"MEEKATHARRA","Australia","Western Australia",359,28.983286908078,357,16.2882352941176,22.6357611010978
"2563",1949,309.90946,1.11054,0.28808,7.6e-05,"015135",-19.64,134.18,"TENNANT","Australia","Northern Territory",365,30.6720547945205,363,19.1865013774105,24.9292780859655
"2564",1949,309.90946,1.11054,0.28808,7.6e-05,"074258",-35.56,144.95,"DENILIQUIN","Australia","New South Wales",363,21.6245179063361,365,7.94383561643836,14.7841767613872
"2565",1949,309.90946,1.11054,0.28808,7.6e-05,"053115",-29.49,149.85,"MOREE","Australia","New South Wales",302,25.9016556291391,302,10.6880794701987,18.2948675496689
"2566",1949,309.90946,1.11054,0.28808,7.6e-05,"012038",-30.78,121.45,"KALGOORLIE-BOULDER","Australia","Western Australia",365,24.4797260273973,363,11.8391184573003,18.1594222423488
"2567",1949,309.90946,1.11054,0.28808,7.6e-05,"033119",-21.12,149.22,"MACKAY","Australia","Queensland",357,25.3378151260504,356,17.2991573033708,21.3184862147106
"2568",1949,309.90946,1.11054,0.28808,7.6e-05,"090015",-38.86,143.51,"CAPE","Australia","Victoria",363,15.4589531680441,356,9.63370786516854,12.5463305166063
"2569",1949,309.90946,1.11054,0.28808,7.6e-05,"052088",-30.04,148.12,"WALGETT","Australia","New South Wales",364,25.5950549450549,365,9.25287671232877,17.4239658286919
"2570",1949,309.90946,1.11054,0.28808,7.6e-05,"068151",-35.09,150.8,"POINT","Australia","New South Wales",363,19.0269972451791,365,13.4561643835616,16.2415808143704
"2571",1949,309.90946,1.11054,0.28808,7.6e-05,"008315",-28.8,114.7,"GERALDTON","Australia","Western Australia",361,26.1775623268698,361,13.7415512465374,19.9595567867036
"2572",1949,309.90946,1.11054,0.28808,7.6e-05,"009518",-34.37,115.14,"CAPE","Australia","Western Australia",364,20.132967032967,362,14.0168508287293,17.0749089308482
"2573",1949,309.90946,1.11054,0.28808,7.6e-05,"085072",-38.12,147.13,"EAST","Australia","Victoria",358,18.7634078212291,364,7.21950549450549,12.9914566578673
"2574",1949,309.90946,1.11054,0.28808,7.6e-05,"043109",-28.05,148.59,"ST","Australia","Queensland",364,26.5035714285714,365,12.0164383561644,19.2600048923679
"2575",1949,309.90946,1.11054,0.28808,7.6e-05,"017126",-29.66,138.07,"MARREE","Australia","South Australia",365,26.6,365,12.6769863013699,19.6384931506849
"2576",1950,310.12273,1.11727,0.28822,7.8e-05,"009999",-34.94,117.82,"ALBANY","Australia","Western Australia",363,20.1495867768595,365,10.1964383561644,15.1730125665119
"2577",1950,310.12273,1.11727,0.28822,7.8e-05,"016001",-31.16,136.81,"WOOMERA","Australia","South Australia",364,25.3953296703297,365,11.706301369863,18.5508155200963
"2578",1950,310.12273,1.11727,0.28822,7.8e-05,"040043",-27.03,153.47,"CAPE","Australia","Queensland",362,23.2160220994475,361,17.8285318559557,20.5222769777016
"2579",1950,310.12273,1.11727,0.28822,7.8e-05,"070351",-35.31,149.2,"CANBERRA","Australia","Australian Capital Territory",362,18.8696132596685,362,6.59419889502762,12.7319060773481
"2580",1950,310.12273,1.11727,0.28822,7.8e-05,"028004",-16,144.08,"PALMERVILLE","Australia","Queensland",365,32.0361643835616,334,17.4311377245509,24.7336510540563
"2581",1950,310.12273,1.11727,0.28822,7.8e-05,"011003",-31.68,128.9,"EUCLA","Australia","Western Australia",325,22.4547692307692,338,11.6701183431953,17.0624437869823
"2582",1950,310.12273,1.11727,0.28822,7.8e-05,"010917",-32.67,116.67,"WANDERING","Australia","Western Australia",355,22.9498591549296,363,7.3702479338843,15.1600535444069
"2583",1950,310.12273,1.11727,0.28822,7.8e-05,"087031",-37.86,144.76,"LAVERTON","Australia","Victoria",363,18.8055096418733,365,8.16602739726027,13.4857685195668
"2584",1950,310.12273,1.11727,0.28822,7.8e-05,"006011",-24.89,113.67,"CARNARVON","Australia","Western Australia",364,28.0813186813187,364,16.1793956043956,22.1303571428571
"2585",1950,310.12273,1.11727,0.28822,7.8e-05,"091311",-41.55,147.22,"LAUNCESTON","Australia","Tasmania",365,17.2104109589041,365,5.09123287671233,11.1508219178082
"2586",1950,310.12273,1.11727,0.28822,7.8e-05,"084145",-37.69,148.47,"ORBOST","Australia","Victoria",357,19.1761904761905,361,9.78919667590028,14.4826935760454
"2587",1950,310.12273,1.11727,0.28822,7.8e-05,"034084",-20.05,146.27,"CHARTERS","Australia","Queensland",365,28.1994520547945,365,16.052602739726,22.1260273972603
"2588",1950,310.12273,1.11727,0.28822,7.8e-05,"076031",-34.24,142.09,"MILDURA","Australia","Victoria",364,24.1851648351648,365,10.3043835616438,17.2447741984043
"2589",1950,310.12273,1.11727,0.28822,7.8e-05,"004032",-20.37,118.63,"PORT","Australia","Western Australia",346,32.864161849711,348,18.8744252873563,25.8692935685336
"2590",1950,310.12273,1.11727,0.28822,7.8e-05,"094029",-42.89,147.33,"HOBART","Australia","Tasmania",365,17.2816438356164,340,8.35911764705882,12.8203807413376
"2591",1950,310.12273,1.11727,0.28822,7.8e-05,"074258",-35.56,144.95,"DENILIQUIN","Australia","New South Wales",365,22.1654794520548,361,8.97146814404432,15.5684737980496
"2592",1950,310.12273,1.11727,0.28822,7.8e-05,"029063",-17.69,141.07,"NORMANTON","Australia","Queensland",360,31.8705555555556,359,20.2509749303621,26.0607652429588
"2593",1950,310.12273,1.11727,0.28822,7.8e-05,"009021",-31.93,115.98,"PERTH","Australia","Western Australia",365,24.3331506849315,365,11.3435616438356,17.8383561643836
"2594",1950,310.12273,1.11727,0.28822,7.8e-05,"030124",-18.3,143.53,"GEORGETOWN","Australia","Queensland",355,31.0543661971831,352,17.9948863636364,24.5246262804097
"2595",1950,310.12273,1.11727,0.28822,7.8e-05,"039083",-23.38,150.48,"ROCKHAMPTON","Australia","Queensland",365,27.2024657534247,362,16.1201657458564,21.6613157496405
"2596",1950,310.12273,1.11727,0.28822,7.8e-05,"018044",-33.13,135.55,"KYANCUTTA","Australia","South Australia",365,24.3958904109589,365,8.74328767123288,16.5695890410959
"2597",1950,310.12273,1.11727,0.28822,7.8e-05,"065070",-32.22,148.58,"DUBBO","Australia","New South Wales",365,22.8449315068493,365,10.3479452054795,16.5964383561644
"2598",1950,310.12273,1.11727,0.28822,7.8e-05,"048245",-30.04,145.95,"BOURKE","Australia","New South Wales",365,25.5802739726027,365,13.0632876712329,19.3217808219178
"2599",1950,310.12273,1.11727,0.28822,7.8e-05,"032040",-19.25,146.77,"TOWNSVILLE","Australia","Queensland",365,27.88,365,19.2747945205479,23.577397260274
"2600",1950,310.12273,1.11727,0.28822,7.8e-05,"036031",-23.44,144.28,"LONGREACH","Australia","Queensland",358,28.7217877094972,352,14.403125,21.5624563547486
"2601",1950,310.12273,1.11727,0.28822,7.8e-05,"072150",-35.16,147.46,"WAGGA","Australia","New South Wales",365,21.6095890410959,365,8.18958904109589,14.8995890410959
"2602",1950,310.12273,1.11727,0.28822,7.8e-05,"055024",-31.03,150.27,"GUNNEDAH","Australia","New South Wales",364,23.4038461538462,365,12.632602739726,18.0182244467861
"2603",1950,310.12273,1.11727,0.28822,7.8e-05,"091293",-41.05,146.79,"LOW","Australia","Tasmania",359,15.8947075208914,352,9.58892045454546,12.7418139877184
"2604",1950,310.12273,1.11727,0.28822,7.8e-05,"038003",-22.91,139.9,"BOULIA","Australia","Queensland",365,28.738904109589,365,15.5493150684932,22.1441095890411
"2605",1950,310.12273,1.11727,0.28822,7.8e-05,"040004",-27.63,152.71,"AMBERLEY","Australia","Queensland",365,25.4915068493151,365,12.7227397260274,19.1071232876712
"2606",1950,310.12273,1.11727,0.28822,7.8e-05,"009617",-33.95,116.13,"BRIDGETOWN","Australia","Western Australia",347,21.628530259366,330,7.44484848484849,14.5366893721072
"2607",1950,310.12273,1.11727,0.28822,7.8e-05,"015590",-23.8,133.89,"ALICE","Australia","Northern Territory",363,27.495867768595,359,11.9640668523677,19.7299673104814
"2608",1950,310.12273,1.11727,0.28822,7.8e-05,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",347,16.5311239193084,363,11.9121212121212,14.2216225657148
"2609",1950,310.12273,1.11727,0.28822,7.8e-05,"039066",-25.62,151.62,"GAYNDAH","Australia","Queensland",363,26.4137741046832,365,14.1994520547945,20.3066130797389
"2610",1950,310.12273,1.11727,0.28822,7.8e-05,"068151",-35.09,150.8,"POINT","Australia","New South Wales",365,19.6482191780822,352,14.0315340909091,16.8398766344956
"2611",1950,310.12273,1.11727,0.28822,7.8e-05,"017043",-27.56,135.45,"OODNADATTA","Australia","South Australia",363,28.0578512396694,363,14.0586776859504,21.0582644628099
"2612",1950,310.12273,1.11727,0.28822,7.8e-05,"056242",-29.78,151.11,"INVERELL","Australia","New South Wales",364,22.6192307692308,365,8.39945205479452,15.5093414120126
"2613",1950,310.12273,1.11727,0.28822,7.8e-05,"012038",-30.78,121.45,"KALGOORLIE-BOULDER","Australia","Western Australia",365,25.3824657534247,365,12.038904109589,18.7106849315068
"2614",1950,310.12273,1.11727,0.28822,7.8e-05,"014015",-12.42,130.89,"DARWIN","Australia","Northern Territory",362,30.7779005524862,363,22.568870523416,26.6733855379511
"2615",1950,310.12273,1.11727,0.28822,7.8e-05,"040842",-27.39,153.13,"BRISBANE","Australia","Queensland",365,24.1279452054795,365,15.052602739726,19.5902739726027
"2616",1950,310.12273,1.11727,0.28822,7.8e-05,"001019",-14.3,126.65,"KALUMBURU","Australia","Western Australia",364,33.314010989011,365,18.5441095890411,25.929060289026
"2617",1950,310.12273,1.11727,0.28822,7.8e-05,"009789",-33.83,121.89,"ESPERANCE","Australia","Western Australia",362,21.5209944751381,365,10.9709589041096,16.2459766896239
"2618",1950,310.12273,1.11727,0.28822,7.8e-05,"007045",-26.61,118.54,"MEEKATHARRA","Australia","Western Australia",365,29.3356164383562,363,15.8575757575758,22.596596097966
"2619",1950,310.12273,1.11727,0.28822,7.8e-05,"011052",-30.85,128.11,"FORREST","Australia","Western Australia",365,25.7038356164384,365,9.36767123287671,17.5357534246575
"2620",1950,310.12273,1.11727,0.28822,7.8e-05,"016098",-30.71,134.58,"TARCOOLA","Australia","South Australia",365,26.1254794520548,364,10.7887362637363,18.4571078578955
"2621",1950,310.12273,1.11727,0.28822,7.8e-05,"015135",-19.64,134.18,"TENNANT","Australia","Northern Territory",363,30.4856749311295,365,19.7090410958904,25.0973580135099
"2622",1950,310.12273,1.11727,0.28822,7.8e-05,"085072",-38.12,147.13,"EAST","Australia","Victoria",363,19.2909090909091,363,7.75922865013774,13.5250688705234
"2623",1950,310.12273,1.11727,0.28822,7.8e-05,"018012",-32.13,133.7,"CEDUNA","Australia","South Australia",365,22.5575342465753,365,9.45342465753425,16.0054794520548
"2624",1950,310.12273,1.11727,0.28822,7.8e-05,"031011",-16.87,145.75,"CAIRNS","Australia","Queensland",365,28.8035616438356,365,19.9868493150685,24.3952054794521
"2625",1950,310.12273,1.11727,0.28822,7.8e-05,"021133",-33.77,138.22,"RAYVILLE","Australia","South Australia",365,23.0534246575342,363,7.65757575757576,15.355500207555
"2626",1950,310.12273,1.11727,0.28822,7.8e-05,"086338",-37.83,144.98,"MELBOURNE","Australia","Victoria",365,19.1131506849315,365,10.358904109589,14.7360273972603
"2627",1950,310.12273,1.11727,0.28822,7.8e-05,"078015",-36.31,141.65,"NHILL","Australia","Victoria",336,21.0752976190476,343,7.68221574344023,14.3787566812439
"2628",1950,310.12273,1.11727,0.28822,7.8e-05,"029077",-17.75,139.54,"BURKETOWN","Australia","Queensland",364,31.042032967033,365,18.5819178082192,24.8119753876261
"2629",1950,310.12273,1.11727,0.28822,7.8e-05,"042112",-26.66,150.18,"MILES","Australia","Queensland",359,25.0607242339833,334,11.9784431137725,18.5195836738779
"2630",1950,310.12273,1.11727,0.28822,7.8e-05,"048027",-31.48,145.83,"COBAR","Australia","New South Wales",362,23.7966850828729,364,12.8370879120879,18.3168864974804
"2631",1950,310.12273,1.11727,0.28822,7.8e-05,"044021",-26.41,146.26,"CHARLEVILLE","Australia","Queensland",360,25.8277777777778,359,12.7986072423398,19.3131925100588
"2632",1950,310.12273,1.11727,0.28822,7.8e-05,"003003",-17.95,122.24,"BROOME","Australia","Western Australia",363,31.2242424242424,361,20.6146814404432,25.9194619323428
"2633",1950,310.12273,1.11727,0.28822,7.8e-05,"039128",-24.91,152.32,"BUNDABERG","Australia","Queensland",365,26.1975342465753,364,15.6041208791209,20.9008275628481
"2634",1950,310.12273,1.11727,0.28822,7.8e-05,"026026",-37.16,139.76,"ROBE","Australia","South Australia",360,18.1458333333333,363,10.2479338842975,14.1968836088154
"2635",1950,310.12273,1.11727,0.28822,7.8e-05,"080023",-35.72,143.92,"KERANG","Australia","Victoria",309,22.5330097087379,306,8.86078431372549,15.6968970112317
"2636",1950,310.12273,1.11727,0.28822,7.8e-05,"082039",-36.1,146.51,"RUTHERGLEN","Australia","Victoria",340,20.5132352941176,344,5.81744186046512,13.1653385772914
"2637",1950,310.12273,1.11727,0.28822,7.8e-05,"060139",-31.43,152.87,"PORT","Australia","New South Wales",365,22.712602739726,364,11.9384615384615,17.3255321390938
"2638",1950,310.12273,1.11727,0.28822,7.8e-05,"033119",-21.12,149.22,"MACKAY","Australia","Queensland",339,24.7250737463127,338,18.1834319526627,21.4542528494877
"2639",1950,310.12273,1.11727,0.28822,7.8e-05,"096003",-42.28,146.28,"BUTLERS","Australia","Tasmania",360,12.6463888888889,365,2.58493150684932,7.6156601978691
"2640",1950,310.12273,1.11727,0.28822,7.8e-05,"037010",-19.92,138.12,"CAMOOWEAL","Australia","Queensland",357,30.233893557423,365,15.0443835616438,22.6391385595334
"2641",1950,310.12273,1.11727,0.28822,7.8e-05,"052088",-30.04,148.12,"WALGETT","Australia","New South Wales",362,24.7662983425414,360,11.3369444444444,18.0516213934929
"2642",1950,310.12273,1.11727,0.28822,7.8e-05,"010092",-31.48,118.28,"MERREDIN","Australia","Western Australia",362,25.2193370165746,362,10.8624309392265,18.0408839779006
"2643",1950,310.12273,1.11727,0.28822,7.8e-05,"008296",-29.2,116.02,"MORAWA","Australia","Western Australia",357,27.3560224089636,355,11.8915492957746,19.6237858523691
"2644",1950,310.12273,1.11727,0.28822,7.8e-05,"017126",-29.66,138.07,"MARREE","Australia","South Australia",365,26.9717808219178,365,13.5065753424658,20.2391780821918
"2645",1950,310.12273,1.11727,0.28822,7.8e-05,"084016",-37.57,149.92,"GABO","Australia","Victoria",362,18.0091160220994,362,11.8389502762431,14.9240331491713
"2646",1950,310.12273,1.11727,0.28822,7.8e-05,"008315",-28.8,114.7,"GERALDTON","Australia","Western Australia",364,25.5667582417582,361,12.7024930747922,19.1346256582752
"2647",1950,310.12273,1.11727,0.28822,7.8e-05,"026021",-37.75,140.77,"MOUNT","Australia","South Australia",364,19.4134615384615,362,7.41850828729282,13.4159849128772
"2648",1950,310.12273,1.11727,0.28822,7.8e-05,"092045",-40.99,148.35,"LARAPUNA","Australia","Tasmania",350,16.9508571428571,357,9.98235294117647,13.4666050420168
"2649",1950,310.12273,1.11727,0.28822,7.8e-05,"043109",-28.05,148.59,"ST","Australia","Queensland",364,25.5217032967033,363,13.1553719008264,19.3385375987649
"2650",1950,310.12273,1.11727,0.28822,7.8e-05,"004106",-21.18,119.75,"MARBLE","Australia","Western Australia",363,34.8611570247934,365,18.946301369863,26.9037291973282
"2651",1950,310.12273,1.11727,0.28822,7.8e-05,"009518",-34.37,115.14,"CAPE","Australia","Western Australia",364,19.6865384615385,364,13.8543956043956,16.770467032967
"2652",1950,310.12273,1.11727,0.28822,7.8e-05,"090015",-38.86,143.51,"CAPE","Australia","Victoria",359,16.8824512534819,361,10.6891966759003,13.7858239646911
"2653",1950,310.12273,1.11727,0.28822,7.8e-05,"010916",-33.69,117.61,"KATANNING","Australia","Western Australia",365,22.0328767123288,363,8.44573002754821,15.2393033699385
"2654",1950,310.12273,1.11727,0.28822,7.8e-05,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",342,19.7684210526316,365,11.5876712328767,15.6780461427541
"2655",1950,310.12273,1.11727,0.28822,7.8e-05,"018192",-34.6,135.88,"PORT","Australia","South Australia",365,20.1457534246575,359,10.9930362116992,15.5693948181783
"2656",1951,310.35521,1.12479,0.28841,8.1e-05,"084145",-37.69,148.47,"ORBOST","Australia","Victoria",360,19.6402777777778,363,9.45537190082645,14.5478248393021
"2657",1951,310.35521,1.12479,0.28841,8.1e-05,"004032",-20.37,118.63,"PORT","Australia","Western Australia",361,33.1728531855956,361,18.9969529085873,26.0849030470914
"2658",1951,310.35521,1.12479,0.28841,8.1e-05,"012038",-30.78,121.45,"KALGOORLIE-BOULDER","Australia","Western Australia",365,24.4821917808219,365,11.9528767123288,18.2175342465753
"2659",1951,310.35521,1.12479,0.28841,8.1e-05,"029063",-17.69,141.07,"NORMANTON","Australia","Queensland",350,32.6285714285714,352,20.0619318181818,26.3452516233766
"2660",1951,310.35521,1.12479,0.28841,8.1e-05,"065070",-32.22,148.58,"DUBBO","Australia","New South Wales",365,23.6005479452055,365,8.54767123287671,16.0741095890411
"2661",1951,310.35521,1.12479,0.28841,8.1e-05,"034084",-20.05,146.27,"CHARTERS","Australia","Queensland",363,30.1457300275482,364,15.5175824175824,22.8316562225653
"2662",1951,310.35521,1.12479,0.28841,8.1e-05,"048245",-30.04,145.95,"BOURKE","Australia","New South Wales",365,27.2904109589041,365,11.6849315068493,19.4876712328767
"2663",1951,310.35521,1.12479,0.28841,8.1e-05,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",362,23.0875690607735,364,14.732967032967,18.9102680468703
"2664",1951,310.35521,1.12479,0.28841,8.1e-05,"008315",-28.8,114.7,"GERALDTON","Australia","Western Australia",361,24.313296398892,361,12.4318559556787,18.3725761772853
"2665",1951,310.35521,1.12479,0.28841,8.1e-05,"006011",-24.89,113.67,"CARNARVON","Australia","Western Australia",363,26.664738292011,363,15.9096418732782,21.2871900826446
"2666",1951,310.35521,1.12479,0.28841,8.1e-05,"028004",-16,144.08,"PALMERVILLE","Australia","Queensland",332,33.0960843373494,334,16.3038922155689,24.6999882764591
"2667",1951,310.35521,1.12479,0.28841,8.1e-05,"091311",-41.55,147.22,"LAUNCESTON","Australia","Tasmania",365,17.0917808219178,365,5.00958904109589,11.0506849315068
"2668",1951,310.35521,1.12479,0.28841,8.1e-05,"061078",-32.79,151.84,"WILLIAMTOWN","Australia","New South Wales",362,22.8698895027624,364,10.9461538461538,16.9080216744581
"2669",1951,310.35521,1.12479,0.28841,8.1e-05,"011003",-31.68,128.9,"EUCLA","Australia","Western Australia",344,22.044476744186,349,11.5163323782235,16.7804045612048
"2670",1951,310.35521,1.12479,0.28841,8.1e-05,"086338",-37.83,144.98,"MELBOURNE","Australia","Victoria",365,19.4019178082192,365,10.6775342465753,15.0397260273973
"2671",1951,310.35521,1.12479,0.28841,8.1e-05,"010917",-32.67,116.67,"WANDERING","Australia","Western Australia",362,21.9232044198895,363,7.39201101928375,14.6576077195866
"2672",1951,310.35521,1.12479,0.28841,8.1e-05,"080023",-35.72,143.92,"KERANG","Australia","Victoria",311,22.2231511254019,310,9.2958064516129,15.7594787885074
"2673",1951,310.35521,1.12479,0.28841,8.1e-05,"094029",-42.89,147.33,"HOBART","Australia","Tasmania",361,17.0116343490305,364,8.53076923076923,12.7712017898998
"2674",1951,310.35521,1.12479,0.28841,8.1e-05,"038003",-22.91,139.9,"BOULIA","Australia","Queensland",363,31.0790633608815,362,15.3577348066298,23.2183990837557
"2675",1951,310.35521,1.12479,0.28841,8.1e-05,"040842",-27.39,153.13,"BRISBANE","Australia","Queensland",360,24.1838888888889,360,13.1588888888889,18.6713888888889
"2676",1951,310.35521,1.12479,0.28841,8.1e-05,"037010",-19.92,138.12,"CAMOOWEAL","Australia","Queensland",356,32.2460674157303,363,14.7573002754821,23.5016838456062
"2677",1951,310.35521,1.12479,0.28841,8.1e-05,"009999",-34.94,117.82,"ALBANY","Australia","Western Australia",363,19.296694214876,364,10.1357142857143,14.7162042502952
"2678",1951,310.35521,1.12479,0.28841,8.1e-05,"039128",-24.91,152.32,"BUNDABERG","Australia","Queensland",365,26.9021917808219,365,14.0997260273973,20.5009589041096
"2679",1951,310.35521,1.12479,0.28841,8.1e-05,"026026",-37.16,139.76,"ROBE","Australia","South Australia",365,18.4405479452055,364,10.8497252747253,14.6451366099654
"2680",1951,310.35521,1.12479,0.28841,8.1e-05,"036031",-23.44,144.28,"LONGREACH","Australia","Queensland",356,31.1963483146067,362,13.1157458563536,22.1560470854802
"2681",1951,310.35521,1.12479,0.28841,8.1e-05,"096003",-42.28,146.28,"BUTLERS","Australia","Tasmania",363,12.1765840220386,365,2.67698630136986,7.42678516170422
"2682",1951,310.35521,1.12479,0.28841,8.1e-05,"015590",-23.8,133.89,"ALICE","Australia","Northern Territory",364,29.0879120879121,363,11.46391184573,20.2759119668211
"2683",1951,310.35521,1.12479,0.28841,8.1e-05,"056242",-29.78,151.11,"INVERELL","Australia","New South Wales",361,23.0085872576177,360,5.91555555555556,14.4620714065866
"2684",1951,310.35521,1.12479,0.28841,8.1e-05,"016098",-30.71,134.58,"TARCOOLA","Australia","South Australia",364,26.6324175824176,363,10.8506887052342,18.7415531438259
"2685",1951,310.35521,1.12479,0.28841,8.1e-05,"016001",-31.16,136.81,"WOOMERA","Australia","South Australia",360,26.0205555555556,363,12.0228650137741,19.0217102846648
"2686",1951,310.35521,1.12479,0.28841,8.1e-05,"068151",-35.09,150.8,"POINT","Australia","New South Wales",365,19.7517808219178,365,13.4380821917808,16.5949315068493
"2687",1951,310.35521,1.12479,0.28841,8.1e-05,"090015",-38.86,143.51,"CAPE","Australia","Victoria",361,16.7537396121884,362,10.6502762430939,13.7020079276411
"2688",1951,310.35521,1.12479,0.28841,8.1e-05,"091293",-41.05,146.79,"LOW","Australia","Tasmania",356,15.9497191011236,356,9.9064606741573,12.9280898876404
"2689",1951,310.35521,1.12479,0.28841,8.1e-05,"004106",-21.18,119.75,"MARBLE","Australia","Western Australia",365,35.0561643835616,365,19.6772602739726,27.3667123287671
"2690",1951,310.35521,1.12479,0.28841,8.1e-05,"074258",-35.56,144.95,"DENILIQUIN","Australia","New South Wales",364,22.2700549450549,365,8.94630136986301,15.608178157459
"2691",1951,310.35521,1.12479,0.28841,8.1e-05,"018012",-32.13,133.7,"CEDUNA","Australia","South Australia",365,22.8049315068493,365,10.5169863013699,16.6609589041096
"2692",1951,310.35521,1.12479,0.28841,8.1e-05,"014015",-12.42,130.89,"DARWIN","Australia","Northern Territory",364,31.360989010989,365,23.1624657534247,27.2617273822068
"2693",1951,310.35521,1.12479,0.28841,8.1e-05,"039083",-23.38,150.48,"ROCKHAMPTON","Australia","Queensland",364,28.8585164835165,365,14.5304109589041,21.6944637212103
"2694",1951,310.35521,1.12479,0.28841,8.1e-05,"044021",-26.41,146.26,"CHARLEVILLE","Australia","Queensland",365,28.1652054794521,362,11.3593922651934,19.7622988723227
"2695",1951,310.35521,1.12479,0.28841,8.1e-05,"040004",-27.63,152.71,"AMBERLEY","Australia","Queensland",365,26.5197260273973,365,10.4043835616438,18.4620547945205
"2696",1951,310.35521,1.12479,0.28841,8.1e-05,"030124",-18.3,143.53,"GEORGETOWN","Australia","Queensland",360,32.6005555555556,342,16.6687134502924,24.634634502924
"2697",1951,310.35521,1.12479,0.28841,8.1e-05,"032040",-19.25,146.77,"TOWNSVILLE","Australia","Queensland",365,29.8032876712329,365,18.6717808219178,24.2375342465753
"2698",1951,310.35521,1.12479,0.28841,8.1e-05,"040043",-27.03,153.47,"CAPE","Australia","Queensland",355,23.1456338028169,357,17.0789915966387,20.1123126997278
"2699",1951,310.35521,1.12479,0.28841,8.1e-05,"021133",-33.77,138.22,"RAYVILLE","Australia","South Australia",362,22.8853591160221,364,8.11840659340659,15.5018828547143
"2700",1951,310.35521,1.12479,0.28841,8.1e-05,"009021",-31.93,115.98,"PERTH","Australia","Western Australia",365,23.153698630137,365,10.8975342465753,17.0256164383562
"2701",1951,310.35521,1.12479,0.28841,8.1e-05,"017043",-27.56,135.45,"OODNADATTA","Australia","South Australia",342,29.9540935672515,343,14.4930029154519,22.2235482413517
"2702",1951,310.35521,1.12479,0.28841,8.1e-05,"092045",-40.99,148.35,"LARAPUNA","Australia","Tasmania",364,17.0541208791209,357,9.96162464985994,13.5078727644904
"2703",1951,310.35521,1.12479,0.28841,8.1e-05,"063005",-33.43,149.56,"BATHURST","Australia","New South Wales",359,19.8122562674095,343,4.72186588921283,12.2670610783111
"2704",1951,310.35521,1.12479,0.28841,8.1e-05,"039066",-25.62,151.62,"GAYNDAH","Australia","Queensland",365,28.0345205479452,364,12.0491758241758,20.0418481860605
"2705",1951,310.35521,1.12479,0.28841,8.1e-05,"072150",-35.16,147.46,"WAGGA","Australia","New South Wales",363,22.0947658402204,365,7.03479452054794,14.5647801803842
"2706",1951,310.35521,1.12479,0.28841,8.1e-05,"011052",-30.85,128.11,"FORREST","Australia","Western Australia",364,25.3653846153846,361,10.0836565096953,17.72452056254
"2707",1951,310.35521,1.12479,0.28841,8.1e-05,"008296",-29.2,116.02,"MORAWA","Australia","Western Australia",355,25.8174647887324,328,11.4920731707317,18.6547689797321
"2708",1951,310.35521,1.12479,0.28841,8.1e-05,"082039",-36.1,146.51,"RUTHERGLEN","Australia","Victoria",356,20.7258426966292,352,5.67471590909091,13.2002793028601
"2709",1951,310.35521,1.12479,0.28841,8.1e-05,"031011",-16.87,145.75,"CAIRNS","Australia","Queensland",365,29.0539726027397,365,19.3764383561644,24.2152054794521
"2710",1951,310.35521,1.12479,0.28841,8.1e-05,"010092",-31.48,118.28,"MERREDIN","Australia","Western Australia",364,24.1934065934066,365,11.246301369863,17.7198539816348
"2711",1951,310.35521,1.12479,0.28841,8.1e-05,"085072",-38.12,147.13,"EAST","Australia","Victoria",364,19.3532967032967,362,8.11795580110497,13.7356262522008
"2712",1951,310.35521,1.12479,0.28841,8.1e-05,"060139",-31.43,152.87,"PORT","Australia","New South Wales",365,22.6547945205479,363,9.87878787878788,16.2667911996679
"2713",1951,310.35521,1.12479,0.28841,8.1e-05,"003003",-17.95,122.24,"BROOME","Australia","Western Australia",364,31.2362637362637,363,21.5429752066116,26.3896194714377
"2714",1951,310.35521,1.12479,0.28841,8.1e-05,"010916",-33.69,117.61,"KATANNING","Australia","Western Australia",365,21.2257534246575,365,8.53616438356164,14.8809589041096
"2715",1951,310.35521,1.12479,0.28841,8.1e-05,"009789",-33.83,121.89,"ESPERANCE","Australia","Western Australia",364,20.5832417582418,365,11.1882191780822,15.885730468162
"2716",1951,310.35521,1.12479,0.28841,8.1e-05,"076031",-34.24,142.09,"MILDURA","Australia","Victoria",365,24.293698630137,365,10.692602739726,17.4931506849315
"2717",1951,310.35521,1.12479,0.28841,8.1e-05,"029077",-17.75,139.54,"BURKETOWN","Australia","Queensland",343,32.0862973760933,344,17.8770348837209,24.9816661299071
"2718",1951,310.35521,1.12479,0.28841,8.1e-05,"026021",-37.75,140.77,"MOUNT","Australia","South Australia",365,19.1558904109589,365,8.15917808219178,13.6575342465753
